order,Year,Month,Day,Date,DOY,TOD,Time,Shade,Transect,Stick,Distance to stick one,Height,Temperature,,,,,
2547,2024,7,3,7/3/2024,185,4,8:00 PM,0.5,5,1,0,50,15.6,,,,,
2548,2024,7,3,7/3/2024,185,4,8:00 PM,0.5,5,1,0,60,15.6,,,,,
2549,2024,7,3,7/3/2024,185,4,8:00 PM,0.5,5,1,0,70,15.6,,,,,
2550,2024,7,3,7/3/2024,185,4,8:00 PM,0.5,5,1,0,80,15.5,,,,,
2551,2024,7,3,7/3/2024,185,4,8:00 PM,0.5,5,1,0,90,15.5,,,,,
2552,2024,7,3,7/3/2024,185,4,8:00 PM,0.5,5,1,0,100,15.5,,,,,
2553,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,0,12.5,,,,,
2554,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,10,12.1,,,,,
2555,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,20,13.3,,,,,
2556,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,30,13.9,,,,,
2557,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,40,13.5,,,,,
2558,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,50,14.6,,,,,
2559,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,60,14.9,,,,,
2560,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,70,15.1,,,,,
2561,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,80,15.1,,,,,
2562,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,90,15,,,,,
2563,2024,7,3,7/3/2024,185,4,8:00 PM,0,5,2,2,100,15,,,,,
2564,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,0,12.1,,,,,
2565,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,10,11.3,,,,,
2566,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,20,11.8,,,,,
2567,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,30,12.1,,,,,
2568,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,40,12.6,,,,,
2569,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,50,13.8,,,,,
2570,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,60,13.8,,,,,
2571,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,70,14.3,,,,,
2572,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,80,14.3,,,,,
2573,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,90,14.4,,,,,
2574,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,3,7,100,14.2,,,,,
2575,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,0,13.7,,,,,
2576,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,10,13.6,,,,,
2577,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,20,13.1,,,,,
2578,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,30,13.9,,,,,
2579,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,40,14.4,,,,,
2580,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,50,14.5,,,,,
2581,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,60,14.2,,,,,
2582,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,70,14.4,,,,,
2583,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,80,14.5,,,,,
2584,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,90,14.6,,,,,
2585,2024,7,3,7/3/2024,185,4,8:00 PM,1,5,4,27,100,14.8,,,,,
2586,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,0,54.2,,,,,
2587,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,10,49.8,,,,,
2588,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,20,47.9,,,,,
2589,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,30,47.5,,,,,
2590,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,40,46.2,,,,,
2591,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,50,47.1,,,,,
2592,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,60,46.8,,,,,
2593,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,70,46.3,,,,,
2594,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,80,45.6,,,,,
2595,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,90,45.7,,,,,
2596,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,1,1,0,100,45.4,,,,,
2597,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,0,55.6,,,,,
2598,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,10,52.9,,,,,
2599,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,20,52.1,,,,,
2600,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,30,51,,,,,
2601,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,40,46.7,,,,,
2602,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,50,47.6,,,,,
2603,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,60,48.3,,,,,
2604,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,70,47.8,,,,,
2605,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,80,47.9,,,,,
2606,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,90,47.7,,,,,
2607,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,2,2,100,47.1,,,,,
2608,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,0,54.9,,,,,
2609,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,10,56,,,,,
2610,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,20,52.1,,,,,
2611,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,30,50,,,,,
2612,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,40,49.3,,,,,
2613,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,50,48.3,,,,,
2614,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,60,41.7,,,,,
2615,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,70,48.3,,,,,
2616,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,80,49,,,,,
2617,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,90,47.5,,,,,
2618,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,3,7,100,47.9,,,,,
2619,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,0,54.8,,,,,
2620,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,10,48.7,,,,,
2621,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,20,47.3,,,,,
2622,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,30,46.4,,,,,
2623,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,40,45,,,,,
2624,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,50,44,,,,,
2625,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,60,44,,,,,
2626,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,70,42.5,,,,,
2627,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,80,42.8,,,,,
2628,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,90,42.6,,,,,
2629,2024,7,10,7/10/2024,192,2,12:00 PM,0,1,4,27,100,42.4,,,,,
2630,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,0,37.8,,,,,
2631,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,10,40.6,,,,,
2632,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,20,41.5,,,,,
2633,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,30,40.5,,,,,
2634,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,40,40,,,,,
2635,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,50,41.2,,,,,
2636,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,60,41.7,,,,,
2637,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,70,42,,,,,
2638,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,80,42,,,,,
2639,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,90,42.1,,,,,
2640,2024,7,10,7/10/2024,192,2,12:00 PM,1,2,1,0,100,42.4,,,,,
2641,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,0,58,,,,,
2642,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,10,55,,,,,
2643,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,20,52.8,,,,,
2644,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,30,48.4,,,,,
2645,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,40,47.9,,,,,
2646,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,50,47.2,,,,,
2647,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,60,46.7,,,,,
2648,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,70,46.4,,,,,
2649,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,80,45,,,,,
2650,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,90,45.1,,,,,
2651,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,2,2,100,44.5,,,,,
2652,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,0,54.3,,,,,
2653,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,10,53.8,,,,,
2654,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,20,48,,,,,
2655,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,30,46.9,,,,,
2656,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,40,46.8,,,,,
2657,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,50,43.3,,,,,
2658,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,60,46.3,,,,,
2659,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,70,40.4,,,,,
2660,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,80,45,,,,,
2661,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,90,45.9,,,,,
2662,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,3,7,100,45.4,,,,,
2663,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,0,53.1,,,,,
2664,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,10,48.1,,,,,
2665,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,20,44.5,,,,,
2666,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,30,42.1,,,,,
2667,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,40,42.6,,,,,
2668,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,50,41.6,,,,,
2669,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,60,41,,,,,
2670,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,70,40.6,,,,,
2671,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,80,40.5,,,,,
2672,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,90,40.2,,,,,
2673,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,2,4,27,100,40.5,,,,,
2674,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,0,38.5,,,,,
2675,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,10,37.6,,,,,
2676,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,20,38.1,,,,,
2677,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,30,39,,,,,
2678,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,40,37.5,,,,,
2679,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,50,40.3,,,,,
2680,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,60,40.9,,,,,
2681,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,70,41,,,,,
2682,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,80,40.6,,,,,
2683,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,90,41.2,,,,,
2684,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,3,1,0,100,41.1,,,,,
2685,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,0,42.4,,,,,
2686,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,10,42,,,,,
2687,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,20,41.8,,,,,
2688,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,30,41.1,,,,,
2689,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,40,40.5,,,,,
2690,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,50,40.5,,,,,
2691,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,60,40.2,,,,,
2692,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,70,40,,,,,
2693,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,80,39.9,,,,,
2694,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,90,39.5,,,,,
2695,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,2,2,100,40,,,,,
2696,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,0,60.5,,,,,
2697,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,10,49.7,,,,,
2698,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,20,47.9,,,,,
2699,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,30,47.4,,,,,
2700,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,40,45.1,,,,,
2701,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,50,45.3,,,,,
2702,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,60,44.7,,,,,
2703,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,70,44.8,,,,,
2704,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,80,44.8,,,,,
2705,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,90,44.2,,,,,
2706,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,3,7,100,44.4,,,,,
2707,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,0,49.4,,,,,
2708,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,10,48.3,,,,,
2709,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,20,45.5,,,,,
2710,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,30,40.7,,,,,
2711,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,40,41.5,,,,,
2712,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,50,41.9,,,,,
2713,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,60,40.8,,,,,
2714,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,70,40.2,,,,,
2715,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,80,40.7,,,,,
2716,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,90,40.4,,,,,
2717,2024,7,10,7/10/2024,192,2,12:00 PM,0,3,4,27,100,40.6,,,,,
2718,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,0,57.1,,,,,
2719,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,10,60.5,,,,,
2720,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,20,55.6,,,,,
2721,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,30,51.1,,,,,
2722,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,40,48.4,,,,,
2723,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,50,46.6,,,,,
2724,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,60,45.5,,,,,
2725,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,70,45.5,,,,,
2726,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,80,45.4,,,,,
2727,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,90,44.2,,,,,
2728,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,1,0,100,44.2,,,,,
2729,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,0,56.2,,,,,
2730,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,10,57.4,,,,,
2731,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,20,55.8,,,,,
2732,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,30,50,,,,,
2733,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,40,46.5,,,,,
2734,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,50,43.9,,,,,
2735,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,60,42.3,,,,,
2736,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,70,45.3,,,,,
2737,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,80,45.5,,,,,
2738,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,90,45,,,,,
2739,2024,7,10,7/10/2024,192,2,12:00 PM,0,4,2,2,100,43.5,,,,,
2740,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,0,52.7,,,,,
2741,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,10,56,,,,,
2742,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,20,47.6,,,,,
2743,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,30,49.5,,,,,
2744,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,40,46.4,,,,,
2745,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,50,45.9,,,,,
2746,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,60,45.4,,,,,
2747,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,70,45.7,,,,,
2748,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,80,45.2,,,,,
2749,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,90,45,,,,,
2750,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,3,7,100,44.8,,,,,
2751,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,0,23.4,,,,,
2752,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,10,25.5,,,,,
2753,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,20,27.5,,,,,
2754,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,30,28.3,,,,,
2755,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,40,29.5,,,,,
2756,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,50,30.4,,,,,
2757,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,60,30.6,,,,,
2758,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,70,31.1,,,,,
2759,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,80,31.1,,,,,
2760,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,90,31.1,,,,,
2761,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,4,4,27,100,32,,,,,
2762,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,0,39.2,,,,,
2763,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,10,42.4,,,,,
2764,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,20,39.1,,,,,
2765,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,30,36.7,,,,,
2766,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,40,38,,,,,
2767,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,50,37,,,,,
2768,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,60,37.1,,,,,
2769,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,70,37.6,,,,,
2770,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,80,37.5,,,,,
2771,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,90,37.6,,,,,
2772,2024,7,10,7/10/2024,192,2,12:00 PM,0.5,5,1,0,100,37.6,,,,,
2773,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,0,55,,,,,
2774,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,10,46,,,,,
2775,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,20,46.3,,,,,
2776,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,30,43.5,,,,,
2777,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,40,44.4,,,,,
2778,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,50,45.1,,,,,
2779,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,60,44,,,,,
2780,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,70,43.5,,,,,
2781,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,80,42.9,,,,,
2782,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,90,43.5,,,,,
2783,2024,7,10,7/10/2024,192,2,12:00 PM,0,5,2,2,100,43,,,,,
2784,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,0,45.5,,,,,
2785,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,10,45.4,,,,,
2786,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,20,46.1,,,,,
2787,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,30,44.3,,,,,
2788,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,40,42.9,,,,,
2789,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,50,41.4,,,,,
2790,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,60,42.7,,,,,
2791,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,70,42.9,,,,,
2792,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,80,42.5,,,,,
2793,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,90,42.7,,,,,
2794,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,3,7,100,41.9,,,,,
2795,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,0,25.6,,,,,
2796,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,10,29,,,,,
2797,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,20,29.6,,,,,
2798,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,30,31.6,,,,,
2799,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,40,31.7,,,,,
2800,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,50,32.7,,,,,
2801,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,60,32.6,,,,,
2802,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,70,33.1,,,,,
2803,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,80,33.3,,,,,
2804,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,90,32.4,,,,,
2805,2024,7,10,7/10/2024,192,2,12:00 PM,1,5,4,27,100,32.3,,,,,
2806,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,0,35.6,,,,,
2807,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,10,36.9,,,,,
2808,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,20,37.3,,,,,
2809,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,30,36.5,,,,,
2810,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,40,37,,,,,
2811,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,50,37.4,,,,,
2812,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,60,36.5,,,,,
2813,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,70,38.5,,,,,
2814,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,80,39.1,,,,,
2815,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,90,42.6,,,,,
2816,2024,7,11,7/11/2024,193,3,4:00 PM,0.5,1,1,0,100,42.9,,,,,
2817,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,0,47.6,,,,,
2818,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,10,49,,,,,
2819,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,20,46.5,,,,,
2820,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,30,43.5,,,,,
2821,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,40,42.9,,,,,
2822,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,50,41.5,,,,,
2823,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,60,41.5,,,,,
2824,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,70,40.9,,,,,
2825,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,80,41,,,,,
2826,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,90,41,,,,,
2827,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,2,2,100,41.5,,,,,
2828,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,0,41.1,,,,,
2829,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,10,43.6,,,,,
2830,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,20,46.2,,,,,
2831,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,30,44.4,,,,,
2832,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,40,42.7,,,,,
2833,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,50,41.5,,,,,
2834,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,60,41.5,,,,,
2835,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,70,41.3,,,,,
2836,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,80,41.2,,,,,
2837,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,90,38.8,,,,,
2838,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,3,7,100,39.6,,,,,
2839,2024,7,11,7/11/2024,193,3,4:00 PM,0,1,4,27,0,62.9,,,,,
